title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
"Hypopseudouridylated yeast 80S bound with Taura syndrome virus (TSV) internal ribosome entry site (IRES), eEF2 and GDP, Structure III",2.87,EMD-28642,8ewb,"A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37","A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37",0.515,0.976,0.3
PRMT5:MEP50 WITH SCR-6920 AND SAM,3.16,EMD-38091,8x6l,"O14744,Q9BQA1","O14744,Q9BQA1",0.515,0.824,0.144
Cryo-EM structure of an active human histone pre-mRNA 3'-end processing machinery at 3.2 Angstrom resolution,3.2,EMD-21050,6v4x,"P62308,P62306,P62318,Q969L4,Q92797,P14678,P62304,Q9UKF6,Q9P2I0,P83369","P62308,P62306,P62318,Q969L4,Q92797,P14678,P62304,Q9UKF6,Q9P2I0,P83369",0.516,0.736,0.0243
Collided ribosome in a disome unit from S. cerevisiae,2.5,EMD-14979,7zux,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P04650,A7A1W1,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P0CX40,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX86,P39516,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P02407,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P04650,A7A1W1,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P0CX40,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX86,P39516,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P02407,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23",0.516,0.838,0.6
Structure of Candida albicans 80S ribosome in complex with cycloheximide,2.56,EMD-13741,7q08,"O42817,A0A1D8PLC9,Q5AJ93,A0A1D8PK22,A0A1D8PN83,A0A1D8PI15,A0A1D8PQN0,A0A1D8PG16,A0A1D8PK71,A0A1D8PF57,Q5A7K0,A0A1D8PFG4,A0A1D8PPE0,A0A1D8PNQ6,A0A1D8PK40,Q5A900,Q5A389,A0A1D8PDU3,A0A1D8PM75,Q5ALV6,Q5AGZ7,A0A1D8PDT4,O59931,A0A1D8PL99,A0A1D8PH21,A0A1D8PCX8,Q5A6R1,A0A1D8PSC5,A0A1D8PGY8,A0A1D8PDT3,A0A1D8PK61,Q5ANA1,A0A1D8PTR4,Q59LS1,P83774,A0A1D8PSV5,Q5ADQ6,Q59T44,P40910,A0A1D8PCW6,Q5A109,A0A1D8PPS1,A0A1D8PCG7,A0A1D8PCI6,Q96W54,A0A1D8PTI7,A0A1D8PPN6,Q5AG43,A0A1D8PSK2,A0A1D8PEY9,A0A1D8PF45,A0A1D8PQQ5,Q5AIB8","O42817,A0A1D8PLC9,Q5AJ93,A0A1D8PK22,A0A1D8PN83,A0A1D8PI15,A0A1D8PQN0,A0A1D8PG16,A0A1D8PK71,A0A1D8PF57,Q5A7K0,A0A1D8PFG4,A0A1D8PPE0,A0A1D8PNQ6,A0A1D8PK40,Q5A900,Q5A389,A0A1D8PDU3,A0A1D8PM75,Q5ALV6,Q5AGZ7,A0A1D8PDT4,O59931,A0A1D8PL99,A0A1D8PH21,A0A1D8PCX8,Q5A6R1,A0A1D8PSC5,A0A1D8PGY8,A0A1D8PDT3,A0A1D8PK61,Q5ANA1,A0A1D8PTR4,Q59LS1,P83774,A0A1D8PSV5,Q5ADQ6,Q59T44,P40910,A0A1D8PCW6,Q5A109,A0A1D8PPS1,A0A1D8PCG7,A0A1D8PCI6,Q96W54,A0A1D8PTI7,A0A1D8PPN6,Q5AG43,A0A1D8PSK2,A0A1D8PEY9,A0A1D8PF45,A0A1D8PQQ5,Q5AIB8",0.517,0.929,0.3
60S ribosome biogenesis intermediate (Dbp10 post-catalytic structure - Overall map),2.66,EMD-43027,8v87,"P05738,P39744,P38779,P40078,P05740,Q02892,P05749,P38061,P0C2H8,P36049,P05737,Q03532,P40991,P04456,P87262,P53927,Q12690,P33201,P14120,P05745,P38202,P0CX23,P40007,P49167,P14126,P0CX49,P0CX84,Q04660,P25582,P0CX41,Q08962,A0A8H4BV53,P0CX43,P49166,P40693,Q07915,Q12522,P05744,P0CX82,Q07896,P53261,P10664,P36105,P05748,P0C2H6,P40010,P43586,P17076,Q08235,P05743,P26784,Q12389,Q02326","P05738,P39744,P38779,P40078,P05740,Q02892,P05749,P38061,P0C2H8,P36049,P05737,Q03532,P40991,P04456,P87262,P53927,Q12690,P33201,P14120,P05745,P38202,P0CX23,P40007,P49167,P14126,P0CX49,P0CX84,Q04660,P25582,P0CX41,Q08962,P0CX43,P49166,P40693,Q07915,Q12522,P05744,P0CX82,Q07896,P53261,P10664,P36105,P05748,P0C2H6,P40010,P43586,P17076,Q08235,P05743,P26784,Q12389,Q02326",0.519,0.48,0.04
Cryo-EM Structure of Pre-B+5'ss+ATPgammaS Complex (core part),3.1,EMD-18542,8qoz,"P83876,O75643,Q9BUQ8,Q6P2Q9,Q15459,Q15029,O43290,Q8WWY3,O94906,P55769,O43395,Q53GS9,O43172","P83876,O75643,Q9BUQ8,Q6P2Q9,Q15459,Q15029,O43290,Q8WWY3,O94906,P55769,O43395,Q53GS9,O43172",0.519,0.842,0.032
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.1,EMD-4560,6qik,"P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23",0.519,0.828,0.07
State E1 nucleolar 60S ribosome biogenesis intermediate - Spb4 locally refined map,3.07,EMD-24290,7r72,"P39744,P05740,Q02892,P05749,P0C2H8,P04456,P87262,P14120,P49167,P14126,Q04660,P25582,Q07915,P49166,P40693,P53261,P0CX82,Q07896,P0C2H6,A6ZPA9,P17076,A7A237","P39744,P05740,Q02892,P05749,P0C2H8,P04456,P87262,P14120,P49167,P14126,Q04660,P25582,Q07915,P49166,P40693,P53261,P0CX82,Q07896,P0C2H6,A6ZPA9,P17076,A7A237",0.519,0.84,0.012
Yeast RQC complex in state with the RING domain of Ltn1 in the IN position,2.4,EMD-15427,8agx,"P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23",0.52,0.906,0.4
Cryo-EM map of Candida albicans 80S ribosome in complex with phyllanthoside,2.64,EMD-13744,7q0f,"O42817,A0A1D8PLC9,Q5AJ93,P9WER7,A0A1D8PN83,A0A1D8PI15,A0A1D8PK22,A0A1D8PQN0,A0A1D8PG16,A0A1D8PK71,A0A1D8PF57,Q5A7K0,A0A1D8PFG4,A0A1D8PPE0,A0A1D8PNQ6,A0A1D8PK40,Q5A900,Q5A389,A0A1D8PDU3,A0A1D8PM75,Q5ALV6,Q5AGZ7,A0A1D8PDT4,O59931,A0A1D8PL99,A0A1D8PH21,A0A1D8PCX8,Q5A6R1,A0A1D8PSC5,A0A1D8PGY8,A0A1D8PDT3,A0A1D8PK61,Q5ANA1,A0A1D8PTR4,Q59LS1,P83774,A0A1D8PSV5,Q5ADQ6,Q59T44,P40910,A0A1D8PCW6,Q5A109,A0A1D8PPS1,A0A1D8PCG7,A0A1D8PCI6,Q96W54,A0A1D8PTI7,A0A1D8PPN6,Q5AG43,A0A1D8PSK2,A0A1D8PEY9,A0A1D8PF45,A0A1D8PQQ5,Q5AIB8","O42817,A0A1D8PLC9,Q5AJ93,A0A1D8PK22,A0A1D8PN83,A0A1D8PI15,A0A1D8PQN0,A0A1D8PG16,A0A1D8PK71,A0A1D8PF57,Q5A7K0,A0A1D8PFG4,A0A1D8PPE0,A0A1D8PNQ6,A0A1D8PK40,Q5A900,Q5A389,A0A1D8PDU3,A0A1D8PM75,Q5ALV6,Q5AGZ7,A0A1D8PDT4,O59931,A0A1D8PL99,A0A1D8PH21,A0A1D8PCX8,Q5A6R1,A0A1D8PSC5,A0A1D8PGY8,A0A1D8PDT3,A0A1D8PK61,Q5ANA1,A0A1D8PTR4,Q59LS1,P83774,A0A1D8PSV5,Q5ADQ6,Q59T44,P40910,A0A1D8PCW6,Q5A109,A0A1D8PPS1,A0A1D8PCG7,A0A1D8PCI6,Q96W54,A0A1D8PTI7,A0A1D8PPN6,Q5AG43,A0A1D8PSK2,A0A1D8PEY9,A0A1D8PF45,A0A1D8PQQ5,Q5AIB8",0.521,0.928,0.3
Cryo-EM structure of the 1 hpf zebrafish embryo 80S ribosome,3.2,EMD-13111,7oya,"P62247,Q7ZUG5,Q5BJJ2,Q803F6,Q6DGL9,Q6P5M3,Q6DHL6,P61485,Q6NWC3,Q6IQJ7,Q24JV3,Q7ZV96,Q8JGS9,Q6NX89,Q7ZV82,Q6DGL4,Q6P6E2,Q3B7P7,Q6IQB1,A8E526,Q6Q415,Q1LWH1,Q4VBV2,Q6IQQ0,Q7SXA1,Q6P5L3,Q567N5,Q6Q419,Q6PBZ1,F1QG80,Q24JV1,O42248,Q6PBW7,Q7T1K0,Q6PC80,P62084,Q6PC01,Q7T1J9,A0A0R4IMS3,Q7ZV05,B7ZD34,Q7ZWJ4,Q6PBY1,Q7ZUG6,Q6DGL0,F1QGI3,B0R085,Q6IQI6,Q6PBW3,Q7ZVD9,Q5BKV9,F1QFV6,Q7ZW95,Q6PBI5,A8KB78,Q8JHJ1,Q6Q420,Q90Z10,Q6P6E7,A7YY10,Q6Q417,Q8AW82,A0A0R4ILF4,Q642H9,Q6DHS3,Q6DGM0,Q1LYB7,Q6P0V6,Q6IMW6,Q6P3J5,Q9I9N0,Q7ZWJ7,Q6PBK3,Q5BJA1,Q6IMW8,Q6P2M0,Q6Q421,Q6PC14","P62247,Q7ZUG5,Q5BJJ2,Q803F6,Q6DGL9,Q6P5M3,Q6DHL6,P61485,Q6NWC3,Q6IQJ7,Q24JV3,Q7ZV96,Q8JGS9,Q6NX89,Q7ZV82,Q6DGL4,Q6P6E2,Q3B7P7,Q6IQB1,A8E526,Q6Q415,Q1LWH1,Q4VBV2,Q6IQQ0,Q7SXA1,Q6P5L3,Q567N5,Q6Q419,Q6PBZ1,F1QG80,Q24JV1,O42248,Q6PBW7,Q7T1K0,Q6PC80,P62084,Q6PC01,Q7T1J9,A0A0R4IMS3,Q7ZV05,B7ZD34,Q7ZWJ4,Q6PBY1,Q7ZUG6,Q6DGL0,F1QGI3,B0R085,Q6IQI6,Q6PBW3,Q7ZVD9,Q5BKV9,F1QFV6,Q7ZW95,Q6PBI5,A8KB78,Q8JHJ1,Q6Q420,Q90Z10,Q6P6E7,A7YY10,Q6Q417,Q8AW82,A0A0R4ILF4,Q642H9,Q6DHS3,Q6DGM0,Q1LYB7,Q6P0V6,Q6IMW6,Q6P3J5,Q9I9N0,Q7ZWJ7,Q6PBK3,Q5BJA1,Q6IMW8,Q6P2M0,Q6Q421,Q6PC14",0.521,0.923,0.9
cryo-EM structure of the DEAH-box helicase Prp2,2.9,EMD-30639,7dcq,A0A6A5Q5S8,,0.522,0.624,0.015
Structure of the RQT-bound 80S ribosome from S. cerevisiae (C1),3.47,EMD-14861,7zpq,"P0CX51,P05737,P14127,A0A8H8UL01,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,P05739,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,B3LI22,P05756,A0A6A5Q1H1,P53137,P05738,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,A0A8H4C0K6,A0A6A5PVE9,A0A6A5Q6F2,P0CX23,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,A0A6A5Q1M9,P26786,P0CX47,P0CX41,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P39516,A0A6A5Q627,P05748,A0A6A5PU37,A0A8H8UMB4,A0A6A5PYM2","P38011,P05738,P05740,P0CX29,P05749,Q02753,A0A6A5PWR1,P0CX51,A0A6A5PSE9,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P14127,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P04650,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,P05745,A0A6A5Q1M9,P26786,P0CX47,A0A6A5PV92,P0CX49,P05739,A0A6A5Q0W8,P0CX84,A0A6A5PUL8,A0A6A5Q0E8,A0A6A5Q3Q1,P0CX41,P39516,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,B3LI22,P0CX82,P0CX25,P53137,A0A6A5Q627,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,A0A6A5Q1H1,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,A0A6A5PYM2,P0CX23",0.522,0.916,0.4
"Cryo-EM structure of the human SSU processome, state post-A1",2.7,EMD-23938,7mqa,"Q9H6R4,Q14692,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9Y2X3,O00566,P62244,Q9NV06,P62753,P39019,Q9BVJ6,P62847,O75691,P62280,Q86WX3,Q12788,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q01780,Q9Y3A2,P62979,Q15061,Q8IY37,P46782,Q9UNQ2,P22087,Q9H583,Q9UMY1,Q8TED0,Q9Y3A4,Q92979,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781","Q9H6R4,Q14692,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9Y2X3,O00566,P62244,Q9NV06,P62753,P39019,Q9BVJ6,P62847,P62280,Q86WX3,Q12788,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q01780,Q9Y3A2,P62979,Q15061,Q8IY37,P46782,Q9UNQ2,P22087,Q9H583,Q9UMY1,Q8TED0,Q9Y3A4,Q92979,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781",0.526,0.812,3.28
Cryo-EM structure of S. cerevisiae Rai1-Rat1-Rtt103(252-273) complex.,2.65,EMD-50566,9fms,"P53063,Q02792,Q05543","P53063,Q02792,Q05543",0.526,0.878,0.12
State E1 nucleolar 60S ribosome biogenesis intermediate - Composite model,3.04,EMD-24296,7r7a,"P05738,P39744,P38779,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P36049,P05737,Q03532,P40991,P04456,P87262,P53927,Q12690,A0A6A5Q2N7,Q02326,P33201,P14120,P05745,P38202,P40007,P49167,P0CX49,P14126,P0CX84,Q04660,A6ZR80,P25582,Q08962,P0CX41,A0A8H4BV53,Q07915,P49166,P40693,Q12522,P05744,P0CX82,Q07896,P53261,P10664,P36105,P05748,P0C2H6,P40010,P43586,P17076,Q08235,P05743,P26784,A7A237,P0CX23","P05738,P39744,P38779,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P36049,P05737,Q03532,P40991,P04456,P87262,P53927,Q12690,A0A6A5Q2N7,Q02326,P33201,P14120,P05745,P38202,P40007,P49167,P0CX49,P14126,P0CX84,Q04660,A6ZR80,P25582,Q08962,P0CX41,Q07915,P49166,P40693,Q12522,P05744,P0CX82,Q07896,P53261,P10664,P36105,P05748,P0C2H6,P40010,P43586,P17076,Q08235,P05743,P26784,A7A237,P0CX23",0.527,0.784,0.017
Cryo-EM structure of the 6 hpf zebrafish embryo 80S ribosome,2.4,EMD-13112,7oyb,"Q7ZV82,Q7T1J9,Q90Z10,Q6P6E7,Q6DGL4,A7YY10,Q6Q417,P62247,Q6P6E2,Q3B7P7,Q6IQB1,A8E526,A0A0R4IMS3,Q7ZUG5,Q5BJJ2,Q6Q415,Q642H9,Q7ZV05,B7ZD34,Q1LWH1,Q6DHS3,Q803F6,Q7ZWJ4,Q4VBV2,Q6P5M3,Q6DGL9,Q6PBY1,Q7ZUG6,Q6DHL6,Q6IQQ0,Q7SXA1,Q6P5L3,Q1LYB7,Q567N5,Q6DGL0,Q6DGM0,P61485,Q6Q419,A0A286YBP4,Q6P0V6,Q6PBZ1,F1QGI3,F1QG80,Q6IQI6,Q6IMW6,Q6NWC3,Q7ZWJ7,Q6PBK3,Q5BJA1,Q6IMW8,Q6PBW3,Q7ZVD9,Q5BKV9,Q7ZW95,Q6PBI5,Q24JV1,Q6P2M0,A8KB78,Q24JV3,Q6IQJ7,Q7ZV96,A0A0R4IJ49,Q6Q421,Q6PC14,O42248,Q7T1K0,Q8JGS9,Q6PC01,Q8JHJ1,Q6PC80,P62084,Q6Q420","Q7ZV82,Q7T1J9,Q90Z10,Q6P6E7,Q6DGL4,A7YY10,Q6Q417,P62247,Q6P6E2,Q3B7P7,Q6IQB1,A8E526,A0A0R4IMS3,Q7ZUG5,Q5BJJ2,Q6Q415,Q642H9,Q7ZV05,B7ZD34,Q1LWH1,Q6DHS3,Q803F6,Q7ZWJ4,Q4VBV2,Q6P5M3,Q6DGL9,Q6PBY1,Q7ZUG6,Q6DHL6,Q6IQQ0,Q7SXA1,Q6P5L3,Q1LYB7,Q567N5,Q6DGL0,Q6DGM0,P61485,Q6Q419,A0A286YBP4,Q6P0V6,Q6PBZ1,F1QGI3,F1QG80,Q6IQI6,Q6IMW6,Q6NWC3,Q7ZWJ7,Q6PBK3,Q5BJA1,Q6IMW8,Q6PBW3,Q7ZVD9,Q5BKV9,Q7ZW95,Q6PBI5,Q24JV1,Q6P2M0,A8KB78,Q24JV3,Q6IQJ7,Q7ZV96,A0A0R4IJ49,Q6Q421,Q6PC14,O42248,Q7T1K0,Q8JGS9,Q6PC01,Q8JHJ1,Q6PC80,P62084,Q6Q420",0.528,0.941,0.7
Cryo-EM map of the vacant Candida albicans 80S ribosome,2.32,EMD-13737,7pzy,"O42817,A0A1D8PLC9,Q5AJ93,P9WER7,A0A1D8PN83,A0A1D8PI15,A0A1D8PK22,A0A1D8PQN0,A0A1D8PG16,A0A1D8PK71,A0A1D8PF57,Q5A7K0,A0A1D8PFG4,A0A1D8PPE0,A0A1D8PNQ6,A0A1D8PK40,Q5A900,Q5A389,A0A1D8PDU3,A0A1D8PM75,Q5ALV6,Q5AGZ7,A0A1D8PDT4,O59931,A0A1D8PL99,A0A1D8PH21,A0A1D8PCX8,Q5A6R1,A0A1D8PSC5,A0A1D8PGY8,A0A1D8PDT3,A0A1D8PK61,Q5ANA1,A0A1D8PTR4,Q59LS1,P83774,A0A1D8PSV5,Q5ADQ6,Q59T44,P40910,A0A1D8PCW6,Q5A109,A0A1D8PPS1,A0A1D8PCG7,A0A1D8PCI6,Q96W54,A0A1D8PTI7,A0A1D8PPN6,Q5AG43,A0A1D8PSK2,A0A1D8PEY9,A0A1D8PF45,A0A1D8PQQ5,Q5AIB8","O42817,A0A1D8PLC9,Q5AJ93,A0A1D8PK22,A0A1D8PN83,A0A1D8PI15,A0A1D8PQN0,A0A1D8PG16,A0A1D8PK71,A0A1D8PF57,Q5A7K0,A0A1D8PFG4,A0A1D8PPE0,A0A1D8PNQ6,A0A1D8PK40,Q5A900,Q5A389,A0A1D8PDU3,A0A1D8PM75,Q5ALV6,Q5AGZ7,A0A1D8PDT4,O59931,A0A1D8PL99,A0A1D8PH21,A0A1D8PCX8,Q5A6R1,A0A1D8PSC5,A0A1D8PGY8,A0A1D8PDT3,A0A1D8PK61,Q5ANA1,A0A1D8PTR4,Q59LS1,P83774,A0A1D8PSV5,Q5ADQ6,Q59T44,P40910,A0A1D8PCW6,Q5A109,A0A1D8PPS1,A0A1D8PCG7,A0A1D8PCI6,Q96W54,A0A1D8PTI7,A0A1D8PPN6,Q5AG43,A0A1D8PSK2,A0A1D8PEY9,A0A1D8PF45,A0A1D8PQQ5,Q5AIB8",0.53,0.696,0.226
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.2,EMD-10068,6rzz,"P05738,P05740,P05749,Q02753,P38061,Q02256,P0C2H8,P05737,P04456,P87262,Q12690,P38344,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,Q03862,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,Q02256,P0C2H8,P05737,P04456,P87262,Q12690,P38344,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,Q03862,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P0CX23",0.53,0.832,0.07
Yeast 80S ribosome bound with the ALS/FTD-associated dipeptide repeat protein GR20,2.7,EMD-26033,7too,"P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,A0A6A5PUZ5,P14120,A0A6A5Q3W0,P05745,A0A6A5PY83,A0A6A5Q1M9,P0CX49,P0CX84,A0A6A5Q0W8,A0A6A5PUL8,P0CX41,P0CX86,P49166,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,P0CX23","P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,A0A6A5PUZ5,P14120,A0A6A5Q3W0,P05745,A0A6A5PY83,A0A6A5Q1M9,P0CX49,P0CX84,A0A6A5Q0W8,A0A6A5PUL8,P0CX41,P0CX86,P49166,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,P0CX23",0.531,0.982,1.0
