title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
"Hypomethylated yeast 80S bound with cycloheximide, unmodified U2921, mid rotated",2.88,EMD-40993,8t30,"P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326","P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326",0.477,0.792,0.7
"Hypomethylated yeast 80S bound with Taura syndrome virus (TSV) internal ribosome entry site (IRES), eEF2, GDP, and sordarin, Structure V",3.09,EMD-41002,8t3f,"P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P32324,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326","P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P32324,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326",0.423,0.768,0.3
Yeast SDD1 Disome with Mbf1,2.9,EMD-50259,9f9s,"P05317,P0CX51,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P05739,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0C0X0,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P0CX84,P14126,P35997,P0CX82,P0C0V8,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P04456,P0CX35,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,O14467,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P0CH08,P05743,P02406,P0CX31,P26784,P39983,P38011,P0CX29,P38061,P0CX33,P39938,Q12690,P04449,P33442,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783","P05317,P0CX51,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P05739,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0C0X0,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P0CX84,P14126,P35997,P0CX82,P0C0V8,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P04456,P0CX35,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,O14467,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P0CH08,P05743,P02406,P0CX31,P26784,P39983,P38011,P0CX29,P38061,P0CX33,P39938,Q12690,P04449,P33442,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783",0.54,0.897,0.44
Eukaryotic 80S ribosome with Reh1 and A/P site tRNA,3.13,EMD-42540,8uti,"P38011,P05738,P05740,P0CX29,P05749,Q02753,P38061,P06367,A0A6A5PRT8,P0CX51,P0C2H8,P05737,P0CX55,P41057,P07280,P0CX33,P0CX35,P04456,P87262,P39938,Q12690,P04650,P48589,A0A6A5PUZ5,P05747,P14120,Q08745,P05745,A0A6A5PY83,P26786,P0CX47,Q3E7X9,A0A8H4C0K3,P49167,P0CX49,P05739,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P0CX25,A0A6A5Q627,P10664,P05756,A0A6A5PRY4,O13516,P26783,A0A6A5PZ18,P0C0V8,P36105,P05748,P0C2H6,A0A6A5Q1H1,P0C0W9,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX23","P38011,P05738,P05740,P0CX29,P05749,Q02753,P38061,P06367,A0A6A5PRT8,P0CX51,P0C2H8,P05737,P0CX55,P41057,P07280,P0CX33,P0CX35,P04456,P87262,P39938,Q12690,P04650,P48589,A0A6A5PUZ5,P05747,P14120,Q08745,P05745,A0A6A5PY83,P26786,P0CX47,Q3E7X9,P49167,P0CX49,P05739,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P0CX25,A0A6A5Q627,P10664,P05756,A0A6A5PRY4,O13516,P26783,A0A6A5PZ18,P0C0V8,P36105,P05748,P0C2H6,A0A6A5Q1H1,P0C0W9,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX23",0.481,0.858,0.0875
"Eukaryotic 80S ribosome with Reh1, eIF5A and A/P site tRNA",3.22,EMD-42525,8ut0,"P0CX51,P05737,P41057,P04650,P48589,P14120,Q08745,P49167,P0CX49,P05739,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PRT8,P0CX55,P07280,P87262,A0A6A5PUZ5,P05745,A0A6A5PY83,Q3E7X9,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A8H8ULI0,P35997,P0CX82,P0C0V8,P0C0W9,P02407,A0A6A5PVE9,A0A6A5Q6F2,P0CX23,P05740,P05749,Q02753,P0C2H8,A0A0J9X221,P0CX35,P04456,P05747,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P38061,P0CX33,P39938,Q12690,A0A8H4C0K3,P0C0W1,P26321,A0A6A5Q627,P10664,P05748,P26783,A0A6A5PU37","P38011,P05738,P05740,P0CX29,P05749,Q02753,P38061,P06367,P0CX51,P0C2H8,A0A6A5PRT8,P05737,P0CX55,P41057,P07280,A0A0J9X221,P0CX33,P0CX35,P04456,P87262,P39938,Q12690,P04650,P48589,A0A6A5PUZ5,P05747,P14120,Q08745,P05745,A0A6A5PY83,P26786,P0CX47,Q3E7X9,P49167,P0CX49,P05739,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P0CX25,P26321,A0A6A5Q627,P10664,P05756,A0A6A5PRY4,O13516,P26783,A0A6A5PZ18,P0C0V8,P36105,P05748,P0C2H6,P0C0W9,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX23",0.473,0.853,0.0875
Cryo-EM map of the Chlamydomonas C* complex from Cdc5L-Flag dataset,2.6,EMD-38362,8xi2,"A0A2K3CTT9,A0A2K3CN43,A8IYZ2,A0A2K3CXZ4,A0A2K3D3K4,A8I074,A8I9S6,A8JGI0,A0A2K3DAW8,A0A2K3E050,A0A2K3E769,A0A2K3DUN6,A0A2K3DML4,A0A2K3DAL7,A8HRS8,A0A2K3DFH0,A8JCA8,A8I0E2,A8J834,A0A2K3DMA3,A0A2K3E831,A0A2K3CNP4,A0A2K3E5Q8,A0A2K3CX88,A0A2K3DR41,A0A2K3DYR4","A0A2K3CTT9,A0A2K3CN43,A8IYZ2,A0A2K3CXZ4,A0A2K3D3K4,A8I074,A8I9S6,A8JGI0,A0A2K3DAW8,A0A2K3E050,A0A2K3E769,A0A2K3DUN6,A0A2K3DML4,A0A2K3DAL7,A8HRS8,A0A2K3DFH0,A8JCA8,A8I0E2,A8J834,A0A2K3DMA3,A0A2K3E831,A0A2K3CNP4,A0A2K3CX88,A0A2K3DYR4",0.381,0.685,0.08
Structure of Candida albicans 80S ribosome in complex with mefloquine,3.1,EMD-16874,8ogj,"A0A8H6BTR7,A0A8H6BVY8,A0A8H6BYJ9,A0A1D8PK22,P9WER7,A0A1D8PN83,A0A8H6BW57,A0A8H6BVN2,A0A8H6F3X2,A0A8H6C3A1,A0A8H6EZQ8,A0A8H6BWE6,A0A8H6C3K1,A0A1D8PG16,Q9P834,A0A8H6F332,A0A8H6C387,A0A8H6C5L4,A0A8H6F1M1,A0A8H6BZ90,A0A8H6F0V4,A0A8H6F1C8,O94008,Q9P844,A0A8H6C655,A0A1D8PK40,A0A8H6BZJ3,A0A8H6C337,A0A8H6BR69,A0A8H6C444,A0A8H6C3N3,Q5AGZ7,A0A1D8PM75,A0A8H6BYS1,A0A8H6F0S0,Q96W55,A0A1D8PF45,A0A8H6BZ56,A0A8H6F0N4,Q5A6R1,A0A1D8PM41,A0A8H6C4U1,A0A8H6F6A1,A0A1D8PTR4,A0A8H6F1X2,A0A8H6C0A5,Q59LS1,Q9P843,A0A8H6BUG0,A0A8H6F1S5,P83774,A0A1D8PP14,A0A8H6F171,A0A8H6BZ37,A0A8H6C4Y1,A0A8H6F0G8,Q5A109,A0A8H6F6B7,P47834,A0A8H6F1X9,A0A8H6C395,A0A1D8PCI6,A0A8H6F3Y8,A0A8H6BTS1,A0A8H6BWQ8,A0A1D8PSK2,A0A8H6F0V0,A0A8H6BS29,A0A1D8PL68,A0A8H6F4H4,A0A8H6F5V7,A0A8H6F4G0,O94017,Q5AIB8","A0A1D8PK22,A0A1D8PN83,A0A1D8PG16,Q9P834,O94008,Q9P844,A0A1D8PK40,A0A1D8PM75,Q5AGZ7,Q96W55,Q5A6R1,A0A1D8PM41,A0A1D8PTR4,Q59LS1,Q9P843,P83774,A0A1D8PP14,Q5A109,P47834,A0A1D8PCI6,A0A1D8PSK2,A0A1D8PL68,A0A1D8PF45,O94017,Q5AIB8",0.366,0.539,0.31
Cryo-EM structure of the human cap binding complex (CBC),3.38,EMD-40780,8suy,"Q09161,P52298","Q09161,P52298",0.43,0.64,0.07
Cryo-EM structure of the CBC-ALYREF complex,3.22,EMD-40739,8srr,"Q09161,Q4KL64,P52298","Q09161,Q4KL64,P52298",0.458,0.738,0.06
Integrative Structure of the human intron lariat Spliceosome (ILS''),3.5,EMD-19399,8ro2,"Q9UBB9,P62314,Q9ULR0,P62316,Q13573,Q9NW64,P62308,Q6P2Q9,Q6IQ49,Q2TBE0,Q69YN2,P14678,Q9P013,Q8WUD4,Q96DF8,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9Y5B6,P62306,O43143,O60306,O60508,O75934,Q9UMS4","Q9UBB9,P62314,Q9ULR0,P62316,Q13573,Q9NW64,P62308,Q6P2Q9,Q6IQ49,Q2TBE0,Q69YN2,P14678,Q9P013,Q8WUD4,Q96DF8,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9Y5B6,P62306,O43143,O60306,O60508,O75934,Q9UMS4",0.297,0.55,0.975
"Human Drosha, DGCR8 and SRSF3 in complex with Pri-let-7f1",3.0,EMD-43823,9asq,"Q8WYQ5,Q9NRR4,P84103","Q8WYQ5,Q9NRR4,P84103",,,0.079
Structure of the C. elegans Intron Lariat Spliceosome double-primed for disassembly (ILS''),3.0,EMD-19398,8ro1,"O16216,Q10946,Q20716,Q20875,G5EEL2,Q17348,Q22836,Q9XTU6,Q9U1Q7,Q22417,Q21323,Q23463,P34369,E3LR34,P34659,O44729,Q09385,Q9U2S6,Q10051,G5EFC4,Q95XJ1,O16376,Q9N4G9,O45766,Q9BLB6,Q18445,G5EC45,G5ECH1,Q22412,Q19211,P34313,Q17784,Q18786,P91175,P91918","O16216,Q10946,Q20716,Q20875,G5EEL2,Q17348,Q22836,Q9XTU6,Q9U1Q7,Q22417,Q21323,Q23463,P34369,E3LR34,P34659,O44729,Q09385,Q9U2S6,Q10051,G5EFC4,Q95XJ1,O16376,Q9N4G9,O45766,Q9BLB6,Q18445,G5EC45,G5ECH1,Q22412,Q19211,P34313,Q17784,Q18786,P91175,P91918",0.373,0.767,0.5
Composite map of the C. elegans Intron Lariat Spliceosome primed for disassembly (ILS'),2.9,EMD-19397,8ro0,"Q20716,G5EEL2,Q17348,Q22836,Q9XTU6,Q9U1Q7,Q22417,Q21323,Q23463,P34369,E3LR34,P34659,O44729,Q09385,Q9U2S6,Q10051,G5EFC4,Q95XJ1,O16376,Q9N4G9,O45766,Q9BLB6,Q18445,G5ECH1,Q9U2G0,Q22412,Q19211,P34313,Q17784,Q18786,P91175,P91918","Q20716,G5EEL2,Q17348,Q22836,Q9XTU6,Q9U1Q7,Q22417,Q21323,Q23463,P34369,E3LR34,P34659,O44729,Q09385,Q9U2S6,Q10051,G5EFC4,Q95XJ1,O16376,Q9N4G9,O45766,Q9BLB6,Q18445,G5ECH1,Q9U2G0,Q22412,Q19211,P34313,Q17784,Q18786,P91175,P91918",0.372,0.758,0.5
The cryo-EM structure of human pre-Bact complex,3.4,EMD-35105,8i0p,"P62314,P62316,Q8TAD8,O75533,P09661,Q13573,Q9NW64,Q15459,Q6P2Q9,P62308,Q9BRD0,P14678,Q15428,O60870,Q9Y3B4,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,O43660,Q96DI7,P62304,Q9BZJ0,P41223,O75643,Q9HCS7,Q9Y388,Q9UNP9,Q15393,P62306,Q12874,Q13356,Q15427,O60306,Q8IYB3","P62314,P62316,Q8TAD8,O75533,P09661,Q13573,Q9NW64,Q15459,Q6P2Q9,P62308,Q9BRD0,P14678,Q15428,O60870,Q9Y3B4,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,O43660,Q96DI7,P62304,Q9BZJ0,P41223,O75643,Q9HCS7,Q9Y388,Q9UNP9,Q15393,P62306,Q12874,Q13356,Q15427,O60306,Q8IYB3",0.287,0.827,0.19
The cryo-EM structure of human Bact-I complex,3.0,EMD-35107,8i0r,"P62314,P62316,Q6UX04,Q9UQ35,O15541,Q8TAD8,O75533,P09661,Q13573,Q9NW64,Q15459,Q6P2Q9,P62308,Q9BRD0,P14678,Q15428,Q9HCG8,Q9Y3B4,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,O43660,Q96DI7,P62304,Q9BZJ0,P41223,O75643,Q9HCS7,Q9Y388,Q9UNP9,Q15393,Q12874,Q13356,P62306,Q15427,O60306,Q8IYB3","P62314,P62316,Q6UX04,O15541,Q8TAD8,O75533,P09661,Q13573,Q9NW64,Q15459,Q6P2Q9,P62308,Q9BRD0,P14678,Q15428,Q9HCG8,Q9Y3B4,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,O43660,Q96DI7,P62304,Q9BZJ0,P41223,O75643,Q9HCS7,Q9Y388,Q9UNP9,Q15393,Q12874,Q13356,P62306,Q15427,O60306,Q8IYB3",0.388,0.777,0.24
The cryo-EM structure of human Bact-III complex,3.0,EMD-35109,8i0t,"P62314,P62316,Q8WUA2,Q9UQ35,O15541,O75533,P09661,Q13573,Q9NW64,Q15459,Q6P2Q9,P62308,P14678,Q15428,Q9HCG8,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,P41223,O75643,Q9HCS7,Q9UNP9,Q15393,Q12874,P62306,Q13356,Q15427,O60306,O60508,O75934,Q9UMS4","P62314,P62316,Q8WUA2,O15541,O75533,P09661,Q13573,Q9NW64,Q15459,Q6P2Q9,P62308,P14678,Q15428,Q9HCG8,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,P41223,O75643,Q9HCS7,Q9UNP9,Q15393,Q12874,P62306,Q13356,Q15427,O60306,O60508,O75934,Q9UMS4",0.34,0.747,0.22
The cryo-EM structure of human post-Bact complex,3.0,EMD-35111,8i0v,"P62314,P62316,Q8WUA2,Q9UQ35,O75533,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,P14678,Q9HCG8,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,Q15393,Q15427,O60306,O60508,O75934,Q9UMS4","P62314,P62316,Q8WUA2,O75533,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,P14678,Q9HCG8,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,Q15393,Q15427,O60306,O60508,O75934,Q9UMS4",0.246,0.656,0.22
The cryo-EM structure of human Bact-IV complex,3.3,EMD-35110,8i0u,"P62314,P62316,Q8WUA2,Q9UQ35,O15541,O75533,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,P14678,Q9HCG8,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,Q15393,Q12874,Q15427,O60306,O60508,O75934,Q9UMS4","P62314,P62316,Q8WUA2,O15541,O75533,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,P14678,Q9HCG8,O60231,Q9P013,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q99459,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,Q15393,Q12874,Q15427,O60306,O60508,O75934,Q9UMS4",0.195,0.564,0.24
The cryo-EM structure of human C complex,3.4,EMD-35113,8i0w,"Q9NXE8,P62314,P62316,Q9ULR0,Q9UQ35,P09661,Q13573,Q9NW64,Q9BW85,Q6P2Q9,P62308,Q14331,Q9Y5S9,P14678,Q9HCG8,Q92620,Q9P013,Q9NW82,P08579,Q15029,Q99459,P38919,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q86X95,O75643,Q9HCS7,O15234,Q9UNP9,P62306,P61326,O60306,O60508,O75934,Q96BP3,Q9UMS4","Q9NXE8,P62314,P62316,Q9ULR0,P09661,Q13573,Q9NW64,Q9BW85,Q6P2Q9,P62308,Q14331,Q9Y5S9,P14678,Q9HCG8,Q92620,Q9P013,Q9NW82,P08579,Q15029,Q99459,P38919,P62318,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q86X95,O75643,Q9HCS7,O15234,Q9UNP9,P62306,P61326,O60306,O60508,O75934,Q96BP3,Q9UMS4",0.231,0.684,0.25
"Cryo-EM structure of the yeast 80S ribosome with tigecycline, eEF2, Stm1 and eIF5A",3.2,EMD-36839,8k2d,"P05317,P0CX51,P39939,P38701,P05737,P41057,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P0CX43,P35997,P0CX82,P0C0V8,P23301,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P39015,P05749,Q02753,P0C2H8,P0CX35,P04456,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P38061,P0CX33,Q12690,P04449,P33442,P32324,P25443,P0C0W1,P26321,P10664,P05748,P26783","P05317,P0CX51,P39939,P38701,P05737,P41057,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P0CX43,P35997,P0CX82,P0C0V8,P23301,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P39015,P05749,Q02753,P0C2H8,P0CX35,P04456,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P38061,P0CX33,Q12690,P04449,P33442,P32324,P25443,P0C0W1,P26321,P10664,P05748,P26783",0.423,0.9,0.02
"Cryo-EM structure of the yeast 80S ribosome with tigecycline, Not5 and P-site tRNA",3.0,EMD-36945,8k82,"P05317,P0CX51,P39939,P38701,P05737,P41057,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P0CX43,P35997,P0CX82,P0C0V8,Q12514,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P0CX35,P04456,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P38061,P0CX33,Q12690,P04449,P33442,P25443,P0C0W1,P26321,P10664,P05748,P26783","P05317,P0CX51,P39939,P38701,P05737,P41057,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P0CX43,P35997,P0CX82,P0C0V8,Q12514,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P0CX35,P04456,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P38061,P0CX33,Q12690,P04449,P33442,P25443,P0C0W1,P26321,P10664,P05748,P26783",0.453,0.933,0.01
Mouse RPL39L integrated into the yeast 60S ribosomal subunit,2.15,EMD-17653,8pfr,"P05738,P05740,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04449,P05747,P14120,P05745,P0CX23,Q9CQD0,P49167,P14126,P0CX84,P41805,P0CX49,P0CX41,P49166,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,Q02326","P05738,P05740,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04449,P05747,P14120,P05745,P0CX23,Q9CQD0,P49167,P14126,P0CX84,P41805,P0CX49,P0CX41,P49166,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,Q02326",0.675,0.922,0.3
"Yeast 60S ribosomal subunit, RPL39 deletion",2.66,EMD-17549,8p8m,"P05738,P05740,P05749,P38061,Q02753,P05317,P0C2H8,P05737,P04456,P87262,Q12690,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX84,P14126,P41805,P0CX49,P0CX41,P49166,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,Q02326","P05738,P05740,P05749,P38061,Q02753,P05317,P0C2H8,P05737,P04456,P87262,Q12690,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX84,P14126,P41805,P0CX49,P0CX41,P49166,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,Q02326",0.571,0.877,0.4
